Date,GOL,CVC,WEGE,MGLU,TOTS,BOVA
2015-03-05,9.359999656677246,14.239999771118164,12.038460731506348,0.17156200110912323,11.375054359436035,48.95000076293945
2015-03-06,9.119999885559082,14.149999618530273,12.100000381469727,0.1665620058774948,11.205375671386719,48.54999923706055
2015-03-09,8.800000190734863,13.680000305175781,11.946152687072754,0.15843699872493744,11.205375671386719,47.75
2015-03-10,8.630000114440918,13.899999618530273,11.80769157409668,0.1653120070695877,11.072295188903809,46.95000076293945
2015-03-11,9.34000015258789,13.850000381469727,11.973075866699219,0.1640619933605194,11.072295188903809,47.52000045776367
2015-03-12,8.699999809265137,14.0,12.173075675964355,0.171875,11.212030410766602,47.45000076293945
2015-03-13,8.34000015258789,13.699999809265137,12.115384101867676,0.16437500715255737,10.992446899414062,47.209999084472656
2015-03-16,8.180000305175781,13.489999771118164,11.80769157409668,0.15937499701976776,11.095584869384766,47.380001068115234
2015-03-17,8.279999732971191,13.5,11.842307090759277,0.1574999988079071,11.012409210205078,48.91999816894531
2015-03-18,8.350000381469727,13.850000381469727,12.01538372039795,0.15593700110912323,11.395015716552734,50.099998474121094
2015-03-19,8.3100004196167,14.149999618530273,11.95769214630127,0.159061998128891,11.51146125793457,49.54999923706055
2015-03-20,8.800000190734863,14.0,12.073076248168945,0.15968699753284454,11.47486400604248,50.31999969482422
2015-03-23,9.25,13.899999618530273,11.865384101867676,0.15968699753284454,11.64454174041748,50.43000030517578
2015-03-24,8.850000381469727,13.600000381469727,11.826923370361328,0.15843699872493744,11.611270904541016,50.040000915527344
2015-03-25,8.670000076293945,14.25,11.911538124084473,0.15625,11.631233215332031,50.290000915527344
2015-03-26,8.260000228881836,14.100000381469727,11.696152687072754,0.15562500059604645,11.64454174041748,49.11000061035156
2015-03-27,8.109999656677246,14.100000381469727,11.919230461120605,0.15468700230121613,11.770968437194824,48.65999984741211
2015-03-30,8.210000038146973,13.5600004196167,12.246152877807617,0.1574999988079071,11.724390029907227,49.81999969482422
2015-03-31,7.820000171661377,14.149999618530273,12.230769157409668,0.159061998128891,12.243404388427734,49.5
2015-04-01,7.409999847412109,14.149999618530273,12.438461303710938,0.16374999284744263,11.94397258758545,50.79999923706055
2015-04-02,7.619999885559082,14.25,12.430768966674805,0.171875,12.276674270629883,51.5
2015-04-06,7.75,14.850000381469727,12.461538314819336,0.17156200110912323,12.276674270629883,52.099998474121094
2015-04-07,8.0,14.720000267028809,12.51538372039795,0.16968700289726257,12.16022777557373,52.20000076293945
2015-04-08,8.15999984741211,15.600000381469727,12.5,0.15812499821186066,12.170208930969238,52.220001220703125
2015-04-09,7.940000057220459,16.239999771118164,12.338460922241211,0.15656200051307678,12.093688011169434,52.27000045776367
2015-04-10,7.900000095367432,15.850000381469727,12.399999618530273,0.15843699872493744,12.053764343261719,52.650001525878906
2015-04-13,7.829999923706055,16.100000381469727,12.376922607421875,0.1574999988079071,12.027148246765137,52.61000061035156
2015-04-14,8.40999984741211,16.200000762939453,12.5,0.15718699991703033,12.176862716674805,52.529998779296875
2015-04-15,8.369999885559082,16.280000686645508,12.484615325927734,0.15843699872493744,12.21013355255127,53.25
2015-04-16,8.369999885559082,15.779999732971191,12.261537551879883,0.16249999403953552,11.910701751708984,53.029998779296875
2015-04-17,8.020000457763672,15.75,12.238460540771484,0.1603119969367981,12.013839721679688,52.45000076293945
2015-04-20,7.949999809265137,16.399999618530273,12.100000381469727,0.15843699872493744,12.21013355255127,52.2400016784668
2015-04-22,8.0,17.200000762939453,12.038460731506348,0.15937499701976776,12.309944152832031,53.029998779296875
2015-04-23,8.149999618530273,17.489999771118164,12.107691764831543,0.159061998128891,12.316597938537598,54.040000915527344
2015-04-24,8.229999542236328,18.389999389648438,12.246152877807617,0.16124999523162842,12.393118858337402,54.97999954223633
2015-04-27,8.380000114440918,18.25,12.192307472229004,0.16374999284744263,12.359848976135254,53.959999084472656
2015-04-28,8.09000015258789,17.799999237060547,12.076923370361328,0.15812499821186066,12.070399284362793,54.20000076293945
2015-04-29,7.78000020980835,17.350000381469727,12.192307472229004,0.1550000011920929,12.043783187866211,53.68000030517578
2015-04-30,7.599999904632568,17.34000015258789,12.338460922241211,0.15718699991703033,11.578001022338867,54.619998931884766
2015-05-04,7.960000038146973,17.600000381469727,12.769229888916016,0.16437500715255737,12.143592834472656,55.83000183105469
2015-05-05,8.149999618530273,17.450000762939453,12.930768966674805,0.17031200230121613,12.409753799438477,56.41999816894531
2015-05-06,7.980000019073486,17.399999618530273,12.792306900024414,0.1734369993209839,12.592740058898926,55.43000030517578
2015-05-07,7.980000019073486,17.350000381469727,12.815383911132812,0.17156200110912323,12.842266082763672,55.31999969482422
2015-05-08,7.739999771118164,17.270000457763672,13.0,0.15687499940395355,12.975345611572266,55.5
2015-05-11,7.670000076293945,16.959999084472656,13.092307090759277,0.15593700110912323,12.682568550109863,55.52000045776367
2015-05-12,7.71999979019165,16.950000762939453,13.192307472229004,0.15562500059604645,12.655953407287598,55.18000030517578
2015-05-13,7.909999847412109,17.0,13.04615306854248,0.1550000011920929,12.556142807006836,54.77000045776367
2015-05-14,7.940000057220459,17.600000381469727,13.39230728149414,0.14937500655651093,12.825631141662598,55.06999969482422
2015-05-15,8.350000381469727,18.489999771118164,13.323076248168945,0.15187500417232513,12.9686918258667,55.59000015258789
2015-05-18,7.900000095367432,18.799999237060547,13.269229888916016,0.15062500536441803,13.005289077758789,54.4900016784668
2015-05-19,7.760000228881836,18.739999771118164,13.076923370361328,0.14781199395656586,12.975345611572266,53.93000030517578
2015-05-20,7.639999866485596,18.700000762939453,13.169230461120605,0.1443749964237213,12.576105117797852,53.34000015258789
2015-05-21,7.630000114440918,19.0,13.230769157409668,0.14499999582767487,12.888843536376953,53.54999923706055
2015-05-22,7.800000190734863,19.149999618530273,13.30769157409668,0.14281199872493744,13.308048248291016,52.93000030517578
2015-05-25,7.71999979019165,19.0,13.646153450012207,0.14156199991703033,13.27477741241455,53.0
2015-05-26,7.630000114440918,18.899999618530273,13.169230461120605,0.1368750035762787,12.775726318359375,52.2400016784668
2015-05-27,7.630000114440918,18.559999465942383,13.376922607421875,0.13750000298023224,13.04521369934082,52.650001525878906
2015-05-28,7.840000152587891,19.049999237060547,13.230769157409668,0.13718700408935547,12.64597225189209,52.38999938964844
2015-05-29,7.789999961853027,19.5,13.15384578704834,0.13375000655651093,12.373156547546387,51.349998474121094
2015-06-01,7.769999980926514,19.049999237060547,13.246152877807617,0.13500000536441803,12.842266082763672,51.459999084472656
2015-06-02,7.860000133514404,19.34000015258789,13.576923370361328,0.1328119933605194,13.194929122924805,52.619998931884766
2015-06-03,7.730000019073486,19.5,13.576923370361328,0.12843699753284454,13.208236694335938,52.040000915527344
2015-06-05,7.849999904632568,19.280000686645508,13.746152877807617,0.127811998128891,13.075157165527344,51.369998931884766
2015-06-08,7.610000133514404,18.709999084472656,13.715383529663086,0.12687499821186066,12.922114372253418,51.25
2015-06-09,7.5,18.399999618530273,13.876922607421875,0.1274999976158142,12.858901023864746,51.349998474121094
2015-06-10,7.650000095367432,18.549999237060547,13.961538314819336,0.12531200051307678,13.038559913635254,52.349998474121094
2015-06-11,7.639999866485596,18.5,14.115384101867676,0.12437500059604645,13.018596649169922,52.08000183105469
2015-06-12,7.78000020980835,18.1200008392334,13.946152687072754,0.12218700349330902,12.895498275756836,51.72999954223633
2015-06-15,7.730000019073486,17.8799991607666,13.846153259277344,0.12125000357627869,12.336560249328613,51.630001068115234
2015-06-16,7.650000095367432,17.950000762939453,14.076923370361328,0.12062499672174454,12.223442077636719,52.18000030517578
2015-06-17,7.659999847412109,17.799999237060547,14.184615135192871,0.12218700349330902,12.16022777557373,51.63999938964844
2015-06-18,7.639999866485596,18.149999618530273,14.238460540771484,0.11999999731779099,12.509565353393555,52.61000061035156
2015-06-19,7.739999771118164,18.329999923706055,14.415384292602539,0.12187500298023224,12.639318466186523,52.220001220703125
2015-06-22,7.630000114440918,18.170000076293945,14.607691764831543,0.12343700230121613,12.692549705505371,52.29999923706055
2015-06-23,7.610000133514404,18.0,14.484615325927734,0.11937499791383743,13.161659240722656,52.2599983215332
2015-06-24,7.659999847412109,18.0,14.461538314819336,0.1159370020031929,12.975345611572266,52.25
2015-06-25,7.460000038146973,17.649999618530273,14.684615135192871,0.11187499761581421,12.908805847167969,51.65999984741211
2015-06-26,7.75,18.25,14.776923179626465,0.11187499761581421,13.291412353515625,52.380001068115234
2015-06-29,7.349999904632568,18.049999237060547,14.584614753723145,0.10999999940395355,13.14169692993164,51.5099983215332
2015-06-30,7.369999885559082,18.799999237060547,14.623076438903809,0.11031199991703033,12.975345611572266,51.459999084472656
2015-07-01,7.119999885559082,18.649999618530273,14.984615325927734,0.10781200230121613,12.975345611572266,51.2400016784668
2015-07-02,6.889999866485596,18.5,15.05384635925293,0.10437499731779099,13.065176010131836,51.52000045776367
2015-07-03,6.690000057220459,19.149999618530273,15.253846168518066,0.1015620008111,12.978672981262207,50.88999938964844
2015-07-06,6.510000228881836,18.700000762939453,15.238460540771484,0.09968700259923935,12.858901023864746,50.650001525878906
2015-07-07,6.230000019073486,18.5,15.384614944458008,0.09718699753284454,12.765745162963867,50.72999954223633
2015-07-08,6.199999809265137,18.280000686645508,15.20769214630127,0.09312500059604645,12.472968101501465,50.220001220703125
2015-07-10,6.050000190734863,18.600000381469727,15.069230079650879,0.09468699991703033,12.489603042602539,51.0
2015-07-13,6.980000019073486,19.010000228881836,15.123076438903809,0.09218700230121613,12.576105117797852,51.5
2015-07-14,6.940000057220459,19.850000381469727,15.192307472229004,0.09125000238418579,12.729146957397461,51.70000076293945
2015-07-15,7.03000020980835,19.799999237060547,15.184615135192871,0.08656200021505356,12.416407585144043,51.36000061035156
2015-07-16,6.900000095367432,19.950000762939453,15.223075866699219,0.08250000327825546,12.396446228027344,51.52000045776367
2015-07-17,6.630000114440918,19.75,15.100000381469727,0.07968699932098389,12.253384590148926,50.7599983215332
2015-07-20,6.150000095367432,19.799999237060547,15.076923370361328,0.07625000178813934,12.143592834472656,50.11000061035156
2015-07-21,6.090000152587891,19.75,15.223075866699219,0.08749999850988388,12.12363052368164,49.93000030517578
2015-07-22,5.880000114440918,19.190000534057617,15.30769157409668,0.09531199932098389,12.070399284362793,49.36000061035156
2015-07-23,5.630000114440918,18.899999618530273,15.215383529663086,0.11187499761581421,12.007185935974121,48.2400016784668
2015-07-24,5.619999885559082,18.799999237060547,15.338460922241211,0.0949999988079071,11.694446563720703,47.779998779296875
2015-07-27,6.090000152587891,18.549999237060547,15.115384101867676,0.08718699961900711,11.578001022338867,47.349998474121094
2015-07-28,5.800000190734863,18.100000381469727,14.615384101867676,0.08937499672174454,11.60461711883545,48.18000030517578
2015-07-29,5.760000228881836,18.489999771118164,14.069230079650879,0.0859370008111,11.51146125793457,48.7400016784668
2015-07-30,5.760000228881836,17.989999771118164,14.05384635925293,0.08562500029802322,11.428285598754883,48.43000030517578
2015-07-31,5.679999828338623,18.700000762939453,14.39230728149414,0.11218699812889099,11.89406681060791,49.369998931884766
2015-08-03,5.760000228881836,18.049999237060547,14.438461303710938,0.10437499731779099,11.65785026550293,48.689998626708984
2015-08-04,5.670000076293945,18.0,14.661538124084473,0.10750000178813934,11.73769760131836,48.59000015258789
2015-08-05,5.690000057220459,18.299999237060547,14.36153793334961,0.10218700021505356,11.707755088806152,48.779998779296875
2015-08-06,5.599999904632568,17.899999618530273,14.20769214630127,0.0978119969367981,11.468210220336914,48.540000915527344
2015-08-07,5.349999904632568,18.0,14.0,0.09468699991703033,11.182086944580078,47.04999923706055
2015-08-10,5.269999980926514,18.0,14.230769157409668,0.0949999988079071,11.311840057373047,47.880001068115234
2015-08-11,5.539999961853027,17.700000762939453,14.238460540771484,0.0978119969367981,11.24530029296875,48.150001525878906
2015-08-12,5.46999979019165,17.700000762939453,13.776923179626465,0.09312500059604645,10.899291038513184,46.939998626708984
2015-08-13,5.409999847412109,17.600000381469727,13.730769157409668,0.09000000357627869,10.683034896850586,46.5099983215332
2015-08-14,5.010000228881836,17.350000381469727,13.39230728149414,0.08906199783086777,10.5798978805542,46.099998474121094
2015-08-17,4.96999979019165,17.100000381469727,13.169230461120605,0.09218700230121613,10.88598346710205,45.869998931884766
2015-08-18,4.670000076293945,16.989999771118164,13.461538314819336,0.09875000268220901,11.145489692687988,46.040000915527344
2015-08-19,4.320000171661377,17.0,13.446152687072754,0.09312500059604645,10.842732429504395,45.150001525878906
2015-08-20,4.369999885559082,16.739999771118164,12.792306900024414,0.09375,10.679707527160645,45.16999816894531
2015-08-21,4.329999923706055,16.75,12.969229698181152,0.08906199783086777,10.297101974487305,44.29999923706055
2015-08-24,3.9700000286102295,17.0,12.70769214630127,0.08531200140714645,9.981036186218262,42.900001525878906
2015-08-25,4.119999885559082,16.649999618530273,12.423075675964355,0.08312500268220901,10.220580101013184,43.060001373291016
2015-08-26,4.300000190734863,17.149999618530273,12.446152687072754,0.08375000208616257,10.270485877990723,44.65999984741211
2015-08-27,4.510000228881836,16.799999237060547,12.80769157409668,0.08437500149011612,10.350334167480469,46.29999923706055
2015-08-28,4.360000133514404,16.799999237060547,12.876922607421875,0.08281199634075165,10.732939720153809,45.79999923706055
2015-08-31,4.159999847412109,16.59000015258789,12.884614944458008,0.07968699932098389,10.54662799835205,45.34000015258789
2015-09-01,3.819999933242798,16.299999237060547,12.51538372039795,0.07750000059604645,9.931130409240723,44.16999816894531
2015-09-02,4.039999961853027,15.800000190734863,12.976922988891602,0.07718700170516968,9.911168098449707,45.09000015258789
2015-09-03,4.21999979019165,16.25,12.976922988891602,0.08031199872493744,10.313736915588379,45.81999969482422
2015-09-04,4.489999771118164,16.5,12.692307472229004,0.0768750011920929,9.847954750061035,45.099998474121094
2015-09-08,4.730000019073486,16.84000015258789,12.561537742614746,0.07437500357627869,9.981036186218262,45.34000015258789
2015-09-09,4.519999980926514,16.700000762939453,12.369230270385742,0.07593700289726257,10.107461929321289,45.70000076293945
2015-09-10,4.289999961853027,16.100000381469727,12.30769157409668,0.07500000298023224,9.74814510345459,45.130001068115234
2015-09-11,4.300000190734863,15.819999694824219,12.338460922241211,0.07124999910593033,9.981036186218262,44.880001068115234
2015-09-14,4.329999923706055,15.600000381469727,12.638461112976074,0.06812500208616257,9.981036186218262,46.099998474121094
2015-09-15,4.449999809265137,15.649999618530273,12.692307472229004,0.06562499701976776,9.981036186218262,45.900001525878906
2015-09-16,4.570000171661377,15.949999809265137,12.792306900024414,0.06937500089406967,10.49339485168457,47.09000015258789
2015-09-17,4.599999904632568,16.040000915527344,12.884614944458008,0.07124999910593033,10.140731811523438,47.119998931884766
2015-09-18,4.559999942779541,16.350000381469727,12.646153450012207,0.06437499821186066,9.981036186218262,45.790000915527344
2015-09-21,4.090000152587891,15.619999885559082,12.5,0.0625,9.957745552062988,45.209999084472656
2015-09-22,3.759999990463257,15.0,12.699999809265137,0.05968699976801872,9.944437980651855,44.939998626708984
2015-09-23,3.75,14.329999923706055,12.523076057434082,0.05937499925494194,9.847954750061035,43.88999938964844
2015-09-24,3.680000066757202,14.0,12.5,0.06093699857592583,9.714875221252441,44.0
2015-09-25,3.6500000953674316,13.850000381469727,12.138461112976074,0.05874999985098839,9.708221435546875,43.86000061035156
2015-09-28,3.5399999618530273,13.600000381469727,12.030769348144531,0.05624999850988388,9.60175609588623,42.75
2015-09-29,3.430000066757202,13.300000190734863,11.923075675964355,0.05562499910593033,9.754798889160156,42.95000076293945
2015-09-30,3.6700000762939453,13.800000190734863,11.884614944458008,0.05624999850988388,10.027613639831543,43.43000030517578
2015-10-01,3.4800000190734863,13.800000190734863,12.223075866699219,0.05136699974536896,9.814684867858887,44.029998779296875
2015-10-02,3.6600000858306885,13.699999809265137,12.569230079650879,0.05078100040555,10.207271575927734,45.459999084472656
2015-10-05,3.75,13.609999656677246,12.876922607421875,0.054687000811100006,10.450143814086914,46.130001068115234
2015-10-06,3.930000066757202,13.819999694824219,12.846153259277344,0.056678999215364456,10.277139663696289,46.189998626708984
2015-10-07,4.03000020980835,13.829999923706055,12.953845977783203,0.060780998319387436,10.646437644958496,47.5
2015-10-08,4.110000133514404,14.069999694824219,12.5,0.06242100149393082,10.67638111114502,47.59000015258789
2015-10-09,4.400000095367432,14.800000190734863,12.276923179626465,0.06019499897956848,10.989119529724121,47.790000915527344
2015-10-13,3.809999942779541,14.3100004196167,12.569230079650879,0.05441400036215782,11.029044151306152,45.93000030517578
2015-10-14,3.8399999141693115,14.350000381469727,12.423075675964355,0.052928999066352844,10.729613304138184,45.29999923706055
2015-10-15,3.990000009536743,14.390000343322754,12.453845977783203,0.052538998425006866,11.078948974609375,45.790000915527344
2015-10-16,3.869999885559082,14.850000381469727,12.30769157409668,0.05050700157880783,10.812788963317871,45.849998474121094
2015-10-19,3.6600000858306885,15.199999809265137,12.238460540771484,0.049803998321294785,11.418305397033691,46.0
2015-10-20,3.680000066757202,15.949999809265137,12.269229888916016,0.04882799834012985,11.444920539855957,45.54999923706055
2015-10-21,3.5899999141693115,15.359999656677246,12.04615306854248,0.046875,11.145489692687988,45.560001373291016
2015-10-22,3.740000009536743,15.449999809265137,12.192307472229004,0.046875,11.611270904541016,46.29999923706055
2015-10-23,3.630000114440918,15.380000114440918,12.192307472229004,0.04625000059604645,11.53142261505127,45.959999084472656
2015-10-26,3.549999952316284,14.3100004196167,12.038460731506348,0.04843699932098389,11.617924690246582,45.779998779296875
2015-10-27,3.559999942779541,14.069999694824219,12.007692337036133,0.05039000138640404,11.64454174041748,45.54999923706055
2015-10-28,3.559999942779541,14.579999923706055,11.661538124084473,0.047968000173568726,11.30518627166748,46.060001373291016
2015-10-29,3.490000009536743,14.5,11.176922798156738,0.04593700170516968,11.075621604919434,44.18000030517578
2015-10-30,3.549999952316284,14.600000381469727,11.076923370361328,0.04609299823641777,11.368399620056152,44.400001525878906
2015-11-03,3.6600000858306885,15.0,11.069230079650879,0.04425700008869171,12.133611679077148,46.630001068115234
2015-11-04,3.700000047683716,15.100000381469727,11.05384635925293,0.04593700170516968,11.787603378295898,46.18000030517578
2015-11-05,3.799999952316284,15.199999809265137,11.838460922241211,0.04605399817228317,12.22676944732666,46.45000076293945
2015-11-06,3.619999885559082,14.699999809265137,11.584614753723145,0.044218000024557114,12.163555145263672,45.529998779296875
2015-11-09,3.549999952316284,14.699999809265137,11.476922988891602,0.043202999979257584,12.276674270629883,44.7599983215332
2015-11-10,3.4800000190734863,14.75,11.130768775939941,0.04101499915122986,12.13693904876709,44.93000030517578
2015-11-11,3.509999990463257,14.970000267028809,11.184615135192871,0.04125000163912773,11.973916053771973,45.779998779296875
2015-11-12,3.559999942779541,14.800000190734863,10.961538314819336,0.040233999490737915,12.060418128967285,45.33000183105469
2015-11-13,3.5799999237060547,14.5,10.80769157409668,0.041405998170375824,12.010513305664062,45.220001220703125
2015-11-16,3.430000066757202,14.5,10.923075675964355,0.04062499850988388,11.744352340698242,45.439998626708984
2015-11-17,3.5299999713897705,14.5,11.092307090759277,0.04292900115251541,11.860796928405762,45.88999938964844
2015-11-18,3.4700000286102295,14.5,10.869230270385742,0.04101499915122986,11.89406681060791,46.08000183105469
2015-11-19,3.609999895095825,14.300000190734863,11.30769157409668,0.04097599908709526,11.711082458496094,46.70000076293945
2015-11-23,3.5299999713897705,14.5,11.30769157409668,0.04035099968314171,12.023820877075195,46.459999084472656
2015-11-24,3.5399999618530273,14.199999809265137,11.623076438903809,0.041875001043081284,11.860796928405762,46.790000915527344
2015-11-25,3.5,14.25,11.876922607421875,0.039921000599861145,11.844161987304688,45.40999984741211
2015-11-26,3.4600000381469727,14.920000076293945,11.80769157409668,0.04128900170326233,11.977243423461914,45.650001525878906
2015-11-27,3.450000047683716,14.300000190734863,12.04615306854248,0.039062000811100006,11.810892105102539,44.59000015258789
2015-11-30,3.4100000858306885,13.800000190734863,11.692307472229004,0.03449200093746185,11.13550853729248,43.70000076293945
2015-12-01,3.369999885559082,13.899999618530273,12.223075866699219,0.03125,11.444920539855957,43.529998779296875
2015-12-02,3.4700000286102295,13.710000038146973,12.36153793334961,0.03156200051307678,11.677811622619629,43.459999084472656
2015-12-03,3.569999933242798,13.550000190734863,12.692307472229004,0.0338670015335083,12.143592834472656,44.970001220703125
2015-12-04,3.490000009536743,13.399999618530273,12.0,0.0312890000641346,11.514787673950195,44.099998474121094
2015-12-07,3.440000057220459,13.350000381469727,12.399999618530273,0.03277299925684929,11.62790584564209,43.95000076293945
2015-12-08,3.4100000858306885,13.079999923706055,11.946152687072754,0.031053999438881874,11.228665351867676,43.04999923706055
2015-12-09,3.509999990463257,13.0,11.884614944458008,0.031679000705480576,11.195395469665527,44.650001525878906
2015-12-10,3.3399999141693115,13.199999809265137,12.30769157409668,0.03320299834012985,10.483413696289062,44.31999969482422
2015-12-11,3.3299999237060547,13.300000190734863,12.630768775939941,0.03136700019240379,10.646437644958496,43.91999816894531
2015-12-14,3.3499999046325684,13.0,12.061537742614746,0.030585000291466713,10.549955368041992,43.43000030517578
2015-12-15,3.240000009536743,12.949999809265137,11.846153259277344,0.03437500074505806,10.490068435668945,43.5
2015-12-16,3.240000009536743,13.0,12.038460731506348,0.03585899993777275,10.37695026397705,43.7400016784668
2015-12-17,3.1500000953674316,13.399999618530273,11.846153259277344,0.041405998170375824,10.629802703857422,43.7400016784668
2015-12-18,2.950000047683716,12.920000076293945,11.692307472229004,0.04101499915122986,10.54330062866211,42.58000183105469
2015-12-21,2.799999952316284,12.5,11.684615135192871,0.03945299983024597,10.084173202514648,41.95000076293945
2015-12-22,2.490000009536743,12.350000381469727,11.899999618530273,0.042500000447034836,10.313736915588379,42.22999954223633
2015-12-23,2.4600000381469727,12.479999542236328,11.961538314819336,0.04609299823641777,10.646437644958496,42.75
2015-12-28,2.390000104904175,12.449999809265137,12.123076438903809,0.06328099966049194,10.430182456970215,42.5
2015-12-29,2.390000104904175,13.100000381469727,11.984615325927734,0.07011699676513672,10.430182456970215,42.41999816894531
2015-12-30,2.5199999809265137,13.5,11.5,0.06894499808549881,10.323718070983887,42.130001068115234
2016-01-04,2.4100000858306885,12.529999732971191,11.261537551879883,0.07011699676513672,10.210598945617676,41.099998474121094
2016-01-05,2.25,12.520000457763672,11.80769157409668,0.07081999629735947,10.160694122314453,41.18000030517578
2016-01-06,2.0,12.15999984741211,11.538460731506348,0.06468699872493744,10.413546562194824,40.5
2016-01-07,1.8700000047683716,12.109999656677246,11.20769214630127,0.0560929998755455,10.140731811523438,39.470001220703125
2016-01-08,1.7899999618530273,12.149999618530273,11.15384578704834,0.056327998638153076,10.164020538330078,39.34000015258789
2016-01-11,1.690000057220459,12.359999656677246,10.899999618530273,0.056327998638153076,9.571812629699707,38.720001220703125
2016-01-12,1.6100000143051147,12.5,11.384614944458008,0.05312500149011612,9.897859573364258,38.380001068115234
2016-01-13,1.440000057220459,12.289999961853027,10.961538314819336,0.05277299880981445,9.964400291442871,37.75
2016-01-14,1.309999942779541,12.510000228881836,10.969229698181152,0.05542900040745735,9.881224632263184,38.27000045776367
2016-01-15,1.2699999809265137,12.220000267028809,10.86153793334961,0.05624999850988388,9.648333549499512,37.47999954223633
